"","X","city","season","status","status.test","concentration","species","region","city_new","BM","pop"
"19274",23088,"S-HK","summer","3.post-observed","PM25_real",12,"PM25","S","S-HK-obs","3.06","182.89"
"19275",23089,"S-HK","summer","3.post-observed","PM25_real",7.68,"PM25","S","S-HK-obs","3.06","182.89"
"19276",23090,"S-HK","summer","3.post-observed","PM25_real",6.96,"PM25","S","S-HK-obs","3.06","182.89"
"19277",23091,"S-HK","summer","3.post-observed","PM25_real",7.92,"PM25","S","S-HK-obs","3.06","182.89"
"19278",23092,"S-HK","summer","3.post-observed","PM25_real",6.96,"PM25","S","S-HK-obs","3.06","182.89"
"19279",23093,"S-HK","summer","3.post-observed","PM25_real",6.72,"PM25","S","S-HK-obs","3.06","182.89"
"19280",23094,"S-HK","summer","3.post-observed","PM25_real",8.64,"PM25","S","S-HK-obs","3.06","182.89"
"19281",23095,"S-HK","summer","3.post-observed","PM25_real",7.2,"PM25","S","S-HK-obs","3.06","182.89"
"19282",23096,"S-HK","summer","3.post-observed","PM25_real",6.72,"PM25","S","S-HK-obs","3.06","182.89"
"19283",23097,"S-HK","summer","3.post-observed","PM25_real",9.6,"PM25","S","S-HK-obs","3.06","182.89"
"19284",23098,"S-HK","summer","3.post-observed","PM25_real",10.8,"PM25","S","S-HK-obs","3.06","182.89"
"19285",23099,"S-HK","summer","3.post-observed","PM25_real",9.6,"PM25","S","S-HK-obs","3.06","182.89"
"19286",23100,"S-HK","summer","3.post-observed","PM25_real",12.47,"PM25","S","S-HK-obs","3.06","182.89"
"19287",23101,"S-HK","summer","3.post-observed","PM25_real",11.76,"PM25","S","S-HK-obs","3.06","182.89"
"19288",23102,"S-HK","summer","3.post-observed","PM25_real",11.76,"PM25","S","S-HK-obs","3.06","182.89"
"19289",23103,"S-HK","summer","3.post-observed","PM25_real",6.48,"PM25","S","S-HK-obs","3.06","182.89"
"19290",23104,"S-HK","summer","3.post-observed","PM25_real",5.52,"PM25","S","S-HK-obs","3.06","182.89"
"19291",23105,"S-HK","summer","3.post-observed","PM25_real",6.48,"PM25","S","S-HK-obs","3.06","182.89"
"19292",23106,"S-HK","summer","3.post-observed","PM25_real",6.96,"PM25","S","S-HK-obs","3.06","182.89"
"19293",23107,"S-HK","summer","3.post-observed","PM25_real",6,"PM25","S","S-HK-obs","3.06","182.89"
"19294",23108,"S-HK","summer","3.post-observed","PM25_real",6.24,"PM25","S","S-HK-obs","3.06","182.89"
"19295",23109,"S-HK","summer","3.post-observed","PM25_real",7.44,"PM25","S","S-HK-obs","3.06","182.89"
"19296",23110,"S-HK","summer","3.post-observed","PM25_real",8.4,"PM25","S","S-HK-obs","3.06","182.89"
"19297",23111,"S-HK","summer","3.post-observed","PM25_real",7.44,"PM25","S","S-HK-obs","3.06","182.89"
"19298",23112,"S-HK","summer","3.post-observed","PM25_real",7.92,"PM25","S","S-HK-obs","3.06","182.89"
"19299",23113,"S-HK","summer","3.post-observed","PM25_real",22.34,"PM25","S","S-HK-obs","3.06","182.89"
"19300",23114,"S-HK","summer","3.post-observed","PM25_real",8.16,"PM25","S","S-HK-obs","3.06","182.89"
"19301",23115,"S-HK","summer","3.post-observed","PM25_real",16.23,"PM25","S","S-HK-obs","3.06","182.89"
"19302",23116,"S-HK","summer","3.post-observed","PM25_real",10.8,"PM25","S","S-HK-obs","3.06","182.89"
"19303",23117,"S-HK","summer","3.post-observed","PM25_real",5.76,"PM25","S","S-HK-obs","3.06","182.89"
"19304",23118,"S-HK","summer","3.post-observed","PM25_real",8.64,"PM25","S","S-HK-obs","3.06","182.89"
"19305",23119,"S-HK","summer","3.post-observed","PM25_real",9.36,"PM25","S","S-HK-obs","3.06","182.89"
"19306",23120,"S-HK","summer","3.post-observed","PM25_real",11.28,"PM25","S","S-HK-obs","3.06","182.89"
"19307",23121,"S-HK","summer","3.post-observed","PM25_real",6.96,"PM25","S","S-HK-obs","3.06","182.89"
"19308",23122,"S-HK","summer","3.post-observed","PM25_real",9.36,"PM25","S","S-HK-obs","3.06","182.89"
"19309",23123,"S-HK","summer","3.post-observed","PM25_real",14.35,"PM25","S","S-HK-obs","3.06","182.89"
"19310",23124,"S-HK","summer","3.post-observed","PM25_real",9.36,"PM25","S","S-HK-obs","3.06","182.89"
"19311",23125,"S-HK","summer","3.post-observed","PM25_real",7.2,"PM25","S","S-HK-obs","3.06","182.89"
"19312",23126,"S-HK","summer","3.post-observed","PM25_real",7.44,"PM25","S","S-HK-obs","3.06","182.89"
"19313",23127,"S-HK","summer","3.post-observed","PM25_real",9.6,"PM25","S","S-HK-obs","3.06","182.89"
"19314",23128,"S-HK","summer","3.post-observed","PM25_real",9.84,"PM25","S","S-HK-obs","3.06","182.89"
"19315",23129,"S-HK","summer","3.post-observed","PM25_real",13.41,"PM25","S","S-HK-obs","3.06","182.89"
"19316",23130,"S-HK","fall","3.post-observed","PM25_real",11.76,"PM25","S","S-HK-obs","3.06","182.89"
"19317",23131,"S-HK","fall","3.post-observed","PM25_real",13.41,"PM25","S","S-HK-obs","3.06","182.89"
"19318",23132,"S-HK","fall","3.post-observed","PM25_real",23.28,"PM25","S","S-HK-obs","3.06","182.89"
"19319",23133,"S-HK","fall","3.post-observed","PM25_real",19.52,"PM25","S","S-HK-obs","3.06","182.89"
"19320",23134,"S-HK","fall","3.post-observed","PM25_real",24.22,"PM25","S","S-HK-obs","3.06","182.89"
"19321",23135,"S-HK","fall","3.post-observed","PM25_real",27.98,"PM25","S","S-HK-obs","3.06","182.89"
"19322",23136,"S-HK","fall","3.post-observed","PM25_real",35.5,"PM25","S","S-HK-obs","3.06","182.89"
"19323",23137,"S-HK","fall","3.post-observed","PM25_real",30.33,"PM25","S","S-HK-obs","3.06","182.89"
"19324",23138,"S-HK","fall","3.post-observed","PM25_real",14.82,"PM25","S","S-HK-obs","3.06","182.89"
"19325",23139,"S-HK","fall","3.post-observed","PM25_real",12.47,"PM25","S","S-HK-obs","3.06","182.89"
"19326",23140,"S-HK","fall","3.post-observed","PM25_real",10.8,"PM25","S","S-HK-obs","3.06","182.89"
